id,scheduled,start_time_tbd,status,competitors,resumed,sport_event_type,estimated,tournament_round.type,tournament_round.number,tournament_round.name,tournament_round.group_long_name,season.id,season.name,season.start_date,season.end_date,season.year,season.tournament_id,tournament.id,tournament.name,tournament.parent_id,tournament.sport.id,tournament.sport.name,tournament.category.id,tournament.category.name,tournament.type,tournament.gender,venue.id,venue.name,venue.city_name,venue.country_name,venue.country_code,tournament_round.cup_round_match_number,tournament_round.cup_round_matches,tournament.category.level,venue.capacity,player1,player2,player1_id,player1_name,player1_nationality,player1_country_code,player1_abbreviation,player1_seed,player1_bracket_number,player1_qualifier,player1_players,player2_id,player2_name,player2_nationality,player2_country_code,player2_abbreviation,player2_seed,player2_bracket_number,player2_qualifier,player2_players,player1_virtual,player2_virtual
sr:match:43294581,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:157150', 'name': 'Boskovic, Lea', 'nationality': 'Croatie', 'country_code': 'HRV', 'abbreviation': 'BOS', 'seed': 11, 'bracket_number': 25, 'qualifier': 'home'}, {'id': 'sr:competitor:45834', 'name': 'Scholl, Chiara', 'nationality': 'Etats-Unis', 'country_code': 'USA', 'abbreviation': 'SCH', 'bracket_number': 28, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Prague, Singles Main, W-ITF-CZE-02A",sr:season:109525,"ITF Czech Republic 02A, Women Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:22953,sr:tournament:22953,"ITF Czech Republic 02A, Women Singles",sr:tournament:22951,sr:sport:5,Tennis,sr:category:213,ITF Femmes,singles,women,sr:venue:33882,Court 3,Prague,République Tchèque,CZE,1.0,1.0,,,"{'id': 'sr:competitor:157150', 'name': 'Boskovic, Lea', 'nationality': 'Croatie', 'country_code': 'HRV', 'abbreviation': 'BOS', 'seed': 11, 'bracket_number': 25, 'qualifier': 'home'}","{'id': 'sr:competitor:45834', 'name': 'Scholl, Chiara', 'nationality': 'Etats-Unis', 'country_code': 'USA', 'abbreviation': 'SCH', 'bracket_number': 28, 'qualifier': 'away'}",sr:competitor:157150,"Boskovic, Lea",Croatie,HRV,BOS,11.0,25.0,home,,sr:competitor:45834,"Scholl, Chiara",Etats-Unis,USA,SCH,,28.0,away,,,
sr:match:43294583,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:981751', 'name': 'Bervid, Victoria', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'BER', 'bracket_number': 29, 'qualifier': 'home'}, {'id': 'sr:competitor:52183', 'name': 'Bara, Irina', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'BARA', 'seed': 5, 'bracket_number': 32, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Prague, Singles Main, W-ITF-CZE-02A",sr:season:109525,"ITF Czech Republic 02A, Women Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:22953,sr:tournament:22953,"ITF Czech Republic 02A, Women Singles",sr:tournament:22951,sr:sport:5,Tennis,sr:category:213,ITF Femmes,singles,women,sr:venue:33876,Court 6,Prague,République Tchèque,CZE,1.0,1.0,,,"{'id': 'sr:competitor:981751', 'name': 'Bervid, Victoria', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'BER', 'bracket_number': 29, 'qualifier': 'home'}","{'id': 'sr:competitor:52183', 'name': 'Bara, Irina', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'BARA', 'seed': 5, 'bracket_number': 32, 'qualifier': 'away'}",sr:competitor:981751,"Bervid, Victoria",République Tchèque,CZE,BER,,29.0,home,,sr:competitor:52183,"Bara, Irina",Roumanie,ROU,BARA,5.0,32.0,away,,,
sr:match:43340377,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:588081', 'name': 'Siniakov, Daniel', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'SIN', 'bracket_number': 23, 'qualifier': 'home'}, {'id': 'sr:competitor:405969', 'name': 'Paulson, Andrew', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'PAU', 'seed': 4, 'bracket_number': 24, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Jablonec nad Nisou, Singles Main, M-ITF-CZE-04A",sr:season:109429,"ITF Czech Republic F4, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:19052,sr:tournament:19052,"ITF Czech Republic F4, Men Singles",sr:tournament:19050,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:29572,Center Court,Jablonec,République Tchèque,CZE,1.0,1.0,,,"{'id': 'sr:competitor:588081', 'name': 'Siniakov, Daniel', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'SIN', 'bracket_number': 23, 'qualifier': 'home'}","{'id': 'sr:competitor:405969', 'name': 'Paulson, Andrew', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'PAU', 'seed': 4, 'bracket_number': 24, 'qualifier': 'away'}",sr:competitor:588081,"Siniakov, Daniel",République Tchèque,CZE,SIN,,23.0,home,,sr:competitor:405969,"Paulson, Andrew",République Tchèque,CZE,PAU,4.0,24.0,away,,,
sr:match:43340437,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:684535', 'name': 'Rohseano, Lukas', 'nationality': 'Autriche', 'country_code': 'AUT', 'abbreviation': 'ROH', 'bracket_number': 7, 'qualifier': 'home'}, {'id': 'sr:competitor:727361', 'name': 'Sorger, Sebastian', 'nationality': 'Autriche', 'country_code': 'AUT', 'abbreviation': 'SOR', 'seed': 6, 'bracket_number': 8, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Vienna, Singles Main, M-ITF-AUT-07A",sr:season:109505,"ITF Austria F7, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:37363,sr:tournament:37363,"ITF Austria F7, Men Singles",sr:tournament:37361,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:73547,Court 10,Vienne,Autriche,AUT,1.0,1.0,,,"{'id': 'sr:competitor:684535', 'name': 'Rohseano, Lukas', 'nationality': 'Autriche', 'country_code': 'AUT', 'abbreviation': 'ROH', 'bracket_number': 7, 'qualifier': 'home'}","{'id': 'sr:competitor:727361', 'name': 'Sorger, Sebastian', 'nationality': 'Autriche', 'country_code': 'AUT', 'abbreviation': 'SOR', 'seed': 6, 'bracket_number': 8, 'qualifier': 'away'}",sr:competitor:684535,"Rohseano, Lukas",Autriche,AUT,ROH,,7.0,home,,sr:competitor:727361,"Sorger, Sebastian",Autriche,AUT,SOR,6.0,8.0,away,,,
sr:match:43340439,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:350808', 'name': 'Vojtech Vlkovsky', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'VLK', 'bracket_number': 11, 'qualifier': 'home'}, {'id': 'sr:competitor:74699', 'name': 'Nejedly, Pavel', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'NEJ', 'bracket_number': 12, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Vienna, Singles Main, M-ITF-AUT-07A",sr:season:109505,"ITF Austria F7, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:37363,sr:tournament:37363,"ITF Austria F7, Men Singles",sr:tournament:37361,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:73543,Court 12,Vienne,Autriche,AUT,1.0,1.0,,,"{'id': 'sr:competitor:350808', 'name': 'Vojtech Vlkovsky', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'VLK', 'bracket_number': 11, 'qualifier': 'home'}","{'id': 'sr:competitor:74699', 'name': 'Nejedly, Pavel', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'NEJ', 'bracket_number': 12, 'qualifier': 'away'}",sr:competitor:350808,Vojtech Vlkovsky,République Tchèque,CZE,VLK,,11.0,home,,sr:competitor:74699,"Nejedly, Pavel",République Tchèque,CZE,NEJ,,12.0,away,,,
sr:match:43340447,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:727373', 'name': 'Kobierski, Jan', 'nationality': 'Autriche', 'country_code': 'AUT', 'abbreviation': 'KOB', 'bracket_number': 19, 'qualifier': 'home'}, {'id': 'sr:competitor:58219', 'name': 'Martin, Toby', 'nationality': 'Royaume-Uni', 'country_code': 'GBR', 'abbreviation': 'MAR', 'bracket_number': 20, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Vienna, Singles Main, M-ITF-AUT-07A",sr:season:109505,"ITF Austria F7, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:37363,sr:tournament:37363,"ITF Austria F7, Men Singles",sr:tournament:37361,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:73539,Court 11,Vienne,Autriche,AUT,1.0,1.0,,,"{'id': 'sr:competitor:727373', 'name': 'Kobierski, Jan', 'nationality': 'Autriche', 'country_code': 'AUT', 'abbreviation': 'KOB', 'bracket_number': 19, 'qualifier': 'home'}","{'id': 'sr:competitor:58219', 'name': 'Martin, Toby', 'nationality': 'Royaume-Uni', 'country_code': 'GBR', 'abbreviation': 'MAR', 'bracket_number': 20, 'qualifier': 'away'}",sr:competitor:727373,"Kobierski, Jan",Autriche,AUT,KOB,,19.0,home,,sr:competitor:58219,"Martin, Toby",Royaume-Uni,GBR,MAR,,20.0,away,,,
sr:match:43340449,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:1045723', 'name': 'Werren, Paul', 'nationality': 'Autriche', 'country_code': 'AUT', 'abbreviation': 'WER', 'bracket_number': 21, 'qualifier': 'home'}, {'id': 'sr:competitor:573839', 'name': 'Sperle, John', 'nationality': 'Allemagne', 'country_code': 'DEU', 'abbreviation': 'SPE', 'bracket_number': 22, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Vienna, Singles Main, M-ITF-AUT-07A",sr:season:109505,"ITF Austria F7, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:37363,sr:tournament:37363,"ITF Austria F7, Men Singles",sr:tournament:37361,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:22274,Court 1,Vienne,Autriche,AUT,1.0,1.0,,,"{'id': 'sr:competitor:1045723', 'name': 'Werren, Paul', 'nationality': 'Autriche', 'country_code': 'AUT', 'abbreviation': 'WER', 'bracket_number': 21, 'qualifier': 'home'}","{'id': 'sr:competitor:573839', 'name': 'Sperle, John', 'nationality': 'Allemagne', 'country_code': 'DEU', 'abbreviation': 'SPE', 'bracket_number': 22, 'qualifier': 'away'}",sr:competitor:1045723,"Werren, Paul",Autriche,AUT,WER,,21.0,home,,sr:competitor:573839,"Sperle, John",Allemagne,DEU,SPE,,22.0,away,,,
sr:match:43340507,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:157462', 'name': 'Flores, Jesse', 'nationality': 'Costa Rica', 'country_code': 'CRI', 'abbreviation': 'FLO', 'seed': 8, 'bracket_number': 25, 'qualifier': 'home'}, {'id': 'sr:competitor:583713', 'name': 'Cazacu, Dragos Nicolae', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'CAZ', 'bracket_number': 26, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Bucharest, Singles Main, M-ITF-ROU-10A",sr:season:109491,"ITF Romania F10, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:17210,sr:tournament:17210,"ITF Romania F10, Men Singles",sr:tournament:17208,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:2087,Court 1,Bucarest,Roumanie,ROU,1.0,1.0,,,"{'id': 'sr:competitor:157462', 'name': 'Flores, Jesse', 'nationality': 'Costa Rica', 'country_code': 'CRI', 'abbreviation': 'FLO', 'seed': 8, 'bracket_number': 25, 'qualifier': 'home'}","{'id': 'sr:competitor:583713', 'name': 'Cazacu, Dragos Nicolae', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'CAZ', 'bracket_number': 26, 'qualifier': 'away'}",sr:competitor:157462,"Flores, Jesse",Costa Rica,CRI,FLO,8.0,25.0,home,,sr:competitor:583713,"Cazacu, Dragos Nicolae",Roumanie,ROU,CAZ,,26.0,away,,,
sr:match:43340509,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:283423', 'name': 'Palosi, Stefan', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'PAL', 'bracket_number': 29, 'qualifier': 'home'}, {'id': 'sr:competitor:362860', 'name': 'Marinescu, Mihai Razvan', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'MAR', 'bracket_number': 30, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Bucharest, Singles Main, M-ITF-ROU-10A",sr:season:109491,"ITF Romania F10, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:17210,sr:tournament:17210,"ITF Romania F10, Men Singles",sr:tournament:17208,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:1348,COURT 3,Bucarest,Roumanie,ROU,1.0,1.0,,,"{'id': 'sr:competitor:283423', 'name': 'Palosi, Stefan', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'PAL', 'bracket_number': 29, 'qualifier': 'home'}","{'id': 'sr:competitor:362860', 'name': 'Marinescu, Mihai Razvan', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'MAR', 'bracket_number': 30, 'qualifier': 'away'}",sr:competitor:283423,"Palosi, Stefan",Roumanie,ROU,PAL,,29.0,home,,sr:competitor:362860,"Marinescu, Mihai Razvan",Roumanie,ROU,MAR,,30.0,away,,,
sr:match:43340581,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:788714', 'name': 'Protic Zakelj, Jaka', 'nationality': 'Slovénie', 'country_code': 'SVN', 'abbreviation': 'PRO', 'bracket_number': 31, 'qualifier': 'home'}, {'id': 'sr:competitor:720613', 'name': 'Topo, Marko', 'nationality': 'Allemagne', 'country_code': 'DEU', 'abbreviation': 'TOP', 'seed': 2, 'bracket_number': 32, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Maribor, Singles Main, M-ITF-SLO-05A",sr:season:109457,ITF Slovenia F5 Men Singles 2023,2023-08-28,2023-09-03,2023,sr:tournament:37685,sr:tournament:37685,ITF Slovenia F5 Men Singles,sr:tournament:37683,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:65801,Court 5,Maribor,Slovénie,SVN,1.0,1.0,,,"{'id': 'sr:competitor:788714', 'name': 'Protic Zakelj, Jaka', 'nationality': 'Slovénie', 'country_code': 'SVN', 'abbreviation': 'PRO', 'bracket_number': 31, 'qualifier': 'home'}","{'id': 'sr:competitor:720613', 'name': 'Topo, Marko', 'nationality': 'Allemagne', 'country_code': 'DEU', 'abbreviation': 'TOP', 'seed': 2, 'bracket_number': 32, 'qualifier': 'away'}",sr:competitor:788714,"Protic Zakelj, Jaka",Slovénie,SVN,PRO,,31.0,home,,sr:competitor:720613,"Topo, Marko",Allemagne,DEU,TOP,2.0,32.0,away,,,
sr:match:43340627,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:561920', 'name': 'Filip, V / Vanta, V', 'seed': 3, 'bracket_number': 5, 'abbreviation': 'F/V', 'qualifier': 'home', 'players': [{'id': 'sr:competitor:103465', 'name': 'Filip, Vladimir', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'FIL'}, {'id': 'sr:competitor:202605', 'name': 'Vanta, Valentin', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'VAN'}]}, {'id': 'sr:competitor:1050835', 'name': 'Coman, M / Dumitru, V', 'bracket_number': 6, 'abbreviation': 'C/D', 'qualifier': 'away', 'players': [{'id': 'sr:competitor:107353', 'name': 'Dumitru, Vlad Andrei', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'DUM'}, {'id': 'sr:competitor:634348', 'name': 'Coman, Mihai Alexandru', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'COM'}]}]",,doubles,True,cup,,round_of_16,"Bucharest, Doubles Main, M-ITF-ROU-10A",sr:season:109489,"ITF Romania F10, Men Doubles 2023",2023-08-29,2023-09-02,2023,sr:tournament:17212,sr:tournament:17212,"ITF Romania F10, Men Doubles",sr:tournament:17208,sr:sport:5,Tennis,sr:category:785,ITF Hommes,doubles,men,sr:venue:1343,COURT 2,Bucarest,Roumanie,ROU,1.0,1.0,,,"{'id': 'sr:competitor:561920', 'name': 'Filip, V / Vanta, V', 'seed': 3, 'bracket_number': 5, 'abbreviation': 'F/V', 'qualifier': 'home', 'players': [{'id': 'sr:competitor:103465', 'name': 'Filip, Vladimir', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'FIL'}, {'id': 'sr:competitor:202605', 'name': 'Vanta, Valentin', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'VAN'}]}","{'id': 'sr:competitor:1050835', 'name': 'Coman, M / Dumitru, V', 'bracket_number': 6, 'abbreviation': 'C/D', 'qualifier': 'away', 'players': [{'id': 'sr:competitor:107353', 'name': 'Dumitru, Vlad Andrei', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'DUM'}, {'id': 'sr:competitor:634348', 'name': 'Coman, Mihai Alexandru', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'COM'}]}",sr:competitor:561920,"Filip, V / Vanta, V",,,F/V,3.0,5.0,home,"[{'id': 'sr:competitor:103465', 'name': 'Filip, Vladimir', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'FIL'}, {'id': 'sr:competitor:202605', 'name': 'Vanta, Valentin', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'VAN'}]",sr:competitor:1050835,"Coman, M / Dumitru, V",,,C/D,,6.0,away,"[{'id': 'sr:competitor:107353', 'name': 'Dumitru, Vlad Andrei', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'DUM'}, {'id': 'sr:competitor:634348', 'name': 'Coman, Mihai Alexandru', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'COM'}]",,
sr:match:43340699,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:217192', 'name': 'Ouakaa, Aziz', 'nationality': 'Tunisie', 'country_code': 'TUN', 'abbreviation': 'OUA', 'bracket_number': 11, 'qualifier': 'home'}, {'id': 'sr:competitor:203907', 'name': 'Coelho, Fabio', 'nationality': 'Portugal', 'country_code': 'PRT', 'abbreviation': 'COE', 'bracket_number': 12, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Idanha-a-Nova, Singles Main, M-ITF-POR-10A",sr:season:109435,"ITF Portugal F10, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:15686,sr:tournament:15686,"ITF Portugal F10, Men Singles",sr:tournament:19092,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:23890,Court 2,Idanha-A-Nova,Portugal,PRT,1.0,1.0,,,"{'id': 'sr:competitor:217192', 'name': 'Ouakaa, Aziz', 'nationality': 'Tunisie', 'country_code': 'TUN', 'abbreviation': 'OUA', 'bracket_number': 11, 'qualifier': 'home'}","{'id': 'sr:competitor:203907', 'name': 'Coelho, Fabio', 'nationality': 'Portugal', 'country_code': 'PRT', 'abbreviation': 'COE', 'bracket_number': 12, 'qualifier': 'away'}",sr:competitor:217192,"Ouakaa, Aziz",Tunisie,TUN,OUA,,11.0,home,,sr:competitor:203907,"Coelho, Fabio",Portugal,PRT,COE,,12.0,away,,,
sr:match:43340701,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:273883', 'name': 'Rocha, Francisco', 'nationality': 'Portugal', 'country_code': 'PRT', 'abbreviation': 'ROC', 'bracket_number': 13, 'qualifier': 'home'}, {'id': 'sr:competitor:111607', 'name': 'Ingildsen, Johannes', 'nationality': 'Danemark', 'country_code': 'DNK', 'abbreviation': 'ING', 'bracket_number': 14, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Idanha-a-Nova, Singles Main, M-ITF-POR-10A",sr:season:109435,"ITF Portugal F10, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:15686,sr:tournament:15686,"ITF Portugal F10, Men Singles",sr:tournament:19092,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:23882,Court 3,Idanha-A-Nova,Portugal,PRT,1.0,1.0,,,"{'id': 'sr:competitor:273883', 'name': 'Rocha, Francisco', 'nationality': 'Portugal', 'country_code': 'PRT', 'abbreviation': 'ROC', 'bracket_number': 13, 'qualifier': 'home'}","{'id': 'sr:competitor:111607', 'name': 'Ingildsen, Johannes', 'nationality': 'Danemark', 'country_code': 'DNK', 'abbreviation': 'ING', 'bracket_number': 14, 'qualifier': 'away'}",sr:competitor:273883,"Rocha, Francisco",Portugal,PRT,ROC,,13.0,home,,sr:competitor:111607,"Ingildsen, Johannes",Danemark,DNK,ING,,14.0,away,,,
sr:match:43340703,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:111609', 'name': 'Barroso Campos, Alberto', 'nationality': 'Espagne', 'country_code': 'ESP', 'abbreviation': 'BAR', 'seed': 7, 'bracket_number': 17, 'qualifier': 'home'}, {'id': 'sr:competitor:452691', 'name': 'Araujo, Pedro', 'nationality': 'Portugal', 'country_code': 'PRT', 'abbreviation': 'ARA', 'bracket_number': 18, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Idanha-a-Nova, Singles Main, M-ITF-POR-10A",sr:season:109435,"ITF Portugal F10, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:15686,sr:tournament:15686,"ITF Portugal F10, Men Singles",sr:tournament:19092,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:23900,Court 1,Idanha-A-Nova,Portugal,PRT,1.0,1.0,,,"{'id': 'sr:competitor:111609', 'name': 'Barroso Campos, Alberto', 'nationality': 'Espagne', 'country_code': 'ESP', 'abbreviation': 'BAR', 'seed': 7, 'bracket_number': 17, 'qualifier': 'home'}","{'id': 'sr:competitor:452691', 'name': 'Araujo, Pedro', 'nationality': 'Portugal', 'country_code': 'PRT', 'abbreviation': 'ARA', 'bracket_number': 18, 'qualifier': 'away'}",sr:competitor:111609,"Barroso Campos, Alberto",Espagne,ESP,BAR,7.0,17.0,home,,sr:competitor:452691,"Araujo, Pedro",Portugal,PRT,ARA,,18.0,away,,,
sr:match:43340753,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:145108', 'name': 'Bertola, Remy', 'nationality': 'Suisse', 'country_code': 'CHE', 'abbreviation': 'BER', 'seed': 3, 'bracket_number': 9, 'qualifier': 'home'}, {'id': 'sr:competitor:835820', 'name': 'Raquillet, Leo', 'nationality': 'France', 'country_code': 'FRA', 'abbreviation': 'RAQ', 'bracket_number': 10, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Sion, Singles Main, M-ITF-SUI-05A",sr:season:109445,"ITF Switzerland F5, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:18266,sr:tournament:18266,"ITF Switzerland F5, Men Singles",sr:tournament:18228,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:73527,RADO Ct. 3,Sion,Suisse,CHE,1.0,1.0,,,"{'id': 'sr:competitor:145108', 'name': 'Bertola, Remy', 'nationality': 'Suisse', 'country_code': 'CHE', 'abbreviation': 'BER', 'seed': 3, 'bracket_number': 9, 'qualifier': 'home'}","{'id': 'sr:competitor:835820', 'name': 'Raquillet, Leo', 'nationality': 'France', 'country_code': 'FRA', 'abbreviation': 'RAQ', 'bracket_number': 10, 'qualifier': 'away'}",sr:competitor:145108,"Bertola, Remy",Suisse,CHE,BER,3.0,9.0,home,,sr:competitor:835820,"Raquillet, Leo",France,FRA,RAQ,,10.0,away,,,
sr:match:43340759,2023-08-30T09:30:00+00:00,False,not_started,"[{'id': 'sr:competitor:112987', 'name': 'Handel, Tim', 'nationality': 'Allemagne', 'country_code': 'DEU', 'abbreviation': 'HAN', 'seed': 7, 'bracket_number': 25, 'qualifier': 'home'}, {'id': 'sr:competitor:767062', 'name': 'Sebesta, Jan', 'nationality': 'Suisse', 'country_code': 'CHE', 'abbreviation': 'SEB', 'bracket_number': 26, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Sion, Singles Main, M-ITF-SUI-05A",sr:season:109445,"ITF Switzerland F5, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:18266,sr:tournament:18266,"ITF Switzerland F5, Men Singles",sr:tournament:18228,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:23070,Court 4,Sion,Suisse,CHE,1.0,1.0,,,"{'id': 'sr:competitor:112987', 'name': 'Handel, Tim', 'nationality': 'Allemagne', 'country_code': 'DEU', 'abbreviation': 'HAN', 'seed': 7, 'bracket_number': 25, 'qualifier': 'home'}","{'id': 'sr:competitor:767062', 'name': 'Sebesta, Jan', 'nationality': 'Suisse', 'country_code': 'CHE', 'abbreviation': 'SEB', 'bracket_number': 26, 'qualifier': 'away'}",sr:competitor:112987,"Handel, Tim",Allemagne,DEU,HAN,7.0,25.0,home,,sr:competitor:767062,"Sebesta, Jan",Suisse,CHE,SEB,,26.0,away,,,
